"Avg # Bars In Losing Trades: All","Avg # Bars In Losing Trades: Long","Avg # Bars In Losing Trades: Short","Avg # Bars In Winning Trades: All","Avg # Bars In Winning Trades: Long","Avg # Bars In Winning Trades: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg Losing Trade %: All","Avg Losing Trade %: Long","Avg Losing Trade %: Short","Avg Losing Trade: All","Avg Losing Trade: Long","Avg Losing Trade: Short","Avg Trade %: All","Avg Trade %: Long","Avg Trade %: Short","Avg Trade: All","Avg Trade: Long","Avg Trade: Short","Avg Winning Trade %: All","Avg Winning Trade %: Long","Avg Winning Trade %: Short","Avg Winning Trade: All","Avg Winning Trade: Long","Avg Winning Trade: Short","Buy & Hold Return","Buy & Hold Return %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Gross Loss %: All","Gross Loss %: Long","Gross Loss %: Short","Gross Loss: All","Gross Loss: Long","Gross Loss: Short","Gross Profit %: All","Gross Profit %: Long","Gross Profit %: Short","Gross Profit: All","Gross Profit: Long","Gross Profit: Short","Largest Losing Trade %: All","Largest Losing Trade %: Long","Largest Losing Trade %: Short","Largest Losing Trade: All","Largest Losing Trade: Long","Largest Losing Trade: Short","Largest Winning Trade %: All","Largest Winning Trade %: Long","Largest Winning Trade %: Short","Largest Winning Trade: All","Largest Winning Trade: Long","Largest Winning Trade: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Max Drawdown","Max Drawdown %","Net Profit %: All","Net Profit %: Long","Net Profit %: Short","Net Profit: All","Net Profit: Long","Net Profit: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Open PL","Open PL %","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Sharpe Ratio","Sortino Ratio","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","__% to take at First TP","__% to take at Second TP","__% to take at Third TP","__ABC Entry Settings","__AO Divergence","__API Entry - Long","__API Entry - Short","__API Exit - Long","__API Exit - Short","__API First TP - Long","__API First TP - Short","__API Second TP - Long","__API Second TP - Short","__ATR Reversal","__ATR Trailing Stop Multiplier","__ATR Trailing Stop Source","__ATR length","__Activate Min Risk:Reward?","__Adx","__Alert Frequency","__Allow Reversal Trades","__Aroon","__Baseline","__BollingerBands Contact","__Bull vs. Bears","__CMF Cross 50-Line","__CMF Level","__Close trade on reverse strategy","__Dashboard Distance","__Dashboard On / Off","__Depth","__Deviation","__Divergence Look Left","__Divergence Look Right","__Divergence Type","__EMA Pressure","__EMA Trend Direction","__Enable Max Trades?","__Enable Repainting?","__Engulfing Candle","__HMA BAR","__HMA Len","__HMA Pivot","__HMA Trend Direction","__Highest High lookback","__KST Cross Signal","__KST Divergence","__Left Bars","__Limit order for Entry?","__Limit order on Close","__Long Trades","__Lookback1","__Lookback2","__Lookback3","__Lookback4","__Lookback5","__Lookback6","__Lookback7","__Lookback8","__Lowest Low Lookback","__MA 1","__MA 2","__MA 3","__MA 4","__MA 5","__MA Length #1","__MA Length #2","__MA Length #3","__MA Length #4","__MA Length #5","__MA Type #1","__MA Type #2","__MA Type #3","__MA Type #4","__MA Type #5","__MACD Cross Signal","__MACD Divergence","__MACD Histogram Pivot","__Max Drawdown Daily (%)","__Max Trades Per Direction?","__Min Risk:Reward","__Notes","__OBV Divergence","__Parabolic SAR Direction","__Parabolic SAR Reversal","__Plot Entry/SL/TP","__Plot trail trigger price","__Probability Formula","__Probability Formula Length","__Profit factor Long (Risk to Reward)","__Profit factor Short (Risk to Reward)","__R:R To Trigger Exit","__RSI Cross 50-Line","__RSI Divergence","__RSI Level","__RVI Divergence","__RVI Position","__Required Strong LONG Score","__Required Strong SHORT Score","__Reverse?","__Right Bars","__Risk Adjustment","__Set Max Daily DrawDown","__Short Trades","__Stoch Cross Signal","__Stochastic Divergence","__Stop Loss Buffer - Long","__Stop Loss Buffer - Short","__Stop Loss Long %","__Stop Loss Short %","__SuperTrend Direction","__SuperTrend Reversal","__Support/Resistance Cross","__Swing Lookback","__Take Multi Profit X3","__Take Profit Long %","__Take Profit Short %","__Take Protit Fibonacci LEVEL","__Thamers ALL IN ONE RSI","__Time Session To Ignore Trades","__Timezone","__Type of Stoploss","__Type of Take Profit","__Use ATR Trailing Stop","__Use Limit exit","__Use Strategy Alerts? - Please read the tooltip","__Use Time Session Filter","__VWAP Cross HMA","__VWAP Trend","__Waddah Attar","__Wait for confirmation of new entry on reversal","__Wait for confirmed?","__WaveTrend Cross Signal","__WaveTrend Divergence","__Z distance from VWAP","comment"
32.32,32.29,32.36,40.14,57.95,24.45,37.94,49.87,26.43,1.24,1.42,1.02,24.75,28.40,20.31,0.44,0.44,0.44,8.75,8.75,8.75,1.09,1.29,0.92,21.89,25.82,18.44,-512.68,-25.63,277.07,136.89,140.18,38.36,24.14,14.22,767.27,482.86,284.41,86.48,47.76,38.71,1729.54,955.25,774.29,1.10,1.10,0.80,32.96,32.96,23.42,1.71,1.71,0.98,37.90,37.90,22.03,0,0,0,0.08,0.08,0.08,71.53,3.01,48.11,23.62,24.49,962.27,472.39,489.88,31.00,17.00,14.00,79.00,37.00,42.00,9.23,0.31,71.82,68.52,75.00,2.25,1.98,2.72,0.88,0.91,0.91,0.53,1.30,110.00,54.00,56.00,1.00,0,1.00,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,10.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,0,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Weak","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Weak","Off","Off","Changed ""MA Length #4"": true => false."
31.84,32.29,31.33,40.20,57.95,24.57,37.79,49.87,26.35,1.23,1.42,1.02,24.56,28.32,20.30,0.42,0.44,0.41,8.46,8.71,8.21,1.09,1.29,0.92,21.83,25.73,18.40,-512.14,-25.61,278.92,136.45,142.47,39.29,24.07,15.23,785.89,481.38,304.51,86.22,47.59,38.63,1724.46,951.83,772.63,1.10,1.10,0.80,32.70,32.70,23.24,1.71,1.71,0.98,37.90,37.90,21.85,0,0,0,0.08,0.08,0.08,71.53,3.01,46.93,23.52,23.41,938.57,470.45,468.12,32.00,17.00,15.00,79.00,37.00,42.00,8.09,0.28,71.17,68.52,73.68,2.19,1.98,2.54,0.89,0.91,0.91,0.52,1.27,111.00,54.00,57.00,1.00,0,1.00,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,10.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Very Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Weak","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Weak","Off","Off","Changed ""RSI Divergence"": Strong => Very Strong."
31.73,32.29,31.13,40.20,57.95,24.57,37.71,49.87,26.38,1.21,1.41,1.00,24.23,28.12,20.09,0.41,0.43,0.38,8.17,8.68,7.70,1.09,1.28,0.91,21.70,25.58,18.29,-512.22,-25.61,279.59,135.62,143.97,39.98,23.91,16.07,799.60,478.11,321.49,85.73,47.33,38.40,1714.65,946.63,768.02,1.10,1.10,0.80,32.44,32.44,23.05,1.71,1.71,0.98,37.90,37.90,21.68,0,0,0,0.08,0.08,0.08,71.53,3.01,45.75,23.43,22.33,915.04,468.51,446.53,33.00,17.00,16.00,79.00,37.00,42.00,8.18,0.28,70.54,68.52,72.41,2.14,1.98,2.39,0.90,0.91,0.91,0.51,1.24,112.00,54.00,58.00,1.00,0,1.00,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,10.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","EMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Weak","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Weak","Off","Off","Changed ""MA Type #5"": HEMA => EMA."
32.32,32.29,32.36,40.14,57.95,24.45,37.94,49.87,26.43,1.24,1.42,1.02,24.75,28.40,20.31,0.44,0.44,0.44,8.75,8.75,8.75,1.09,1.29,0.92,21.89,25.82,18.44,-512.23,-25.61,277.07,136.89,140.18,38.36,24.14,14.22,767.27,482.86,284.41,86.48,47.76,38.71,1729.54,955.25,774.29,1.10,1.10,0.80,32.96,32.96,23.42,1.71,1.71,0.98,37.90,37.90,22.03,0,0,0,0.08,0.08,0.08,71.53,3.01,48.11,23.62,24.49,962.27,472.39,489.88,31.00,17.00,14.00,79.00,37.00,42.00,8.35,0.28,71.82,68.52,75.00,2.25,1.98,2.72,0.88,0.91,0.91,0.53,1.29,110.00,54.00,56.00,1.00,0,1.00,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,10.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Weak","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Weak","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Weak","Off","Off","Changed ""HMA Pivot"": Off => Weak."
32.32,32.29,32.36,40.14,57.95,24.45,37.94,49.87,26.43,1.24,1.42,1.02,24.75,28.40,20.31,0.44,0.44,0.44,8.75,8.75,8.75,1.09,1.29,0.92,21.89,25.82,18.44,-512.24,-25.61,277.07,136.89,140.18,38.36,24.14,14.22,767.27,482.86,284.41,86.48,47.76,38.71,1729.54,955.25,774.29,1.10,1.10,0.80,32.96,32.96,23.42,1.71,1.71,0.98,37.90,37.90,22.03,0,0,0,0.08,0.08,0.08,71.53,3.01,48.11,23.62,24.49,962.27,472.39,489.88,31.00,17.00,14.00,79.00,37.00,42.00,8.37,0.28,71.82,68.52,75.00,2.25,1.98,2.72,0.88,0.91,0.91,0.53,1.29,110.00,54.00,56.00,1.00,0,1.00,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,10.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,111.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Weak","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Weak","Off","Off","Changed ""Lowest Low Lookback"": 60 => 111."
32.32,32.29,32.36,40.14,57.95,24.45,37.94,49.87,26.43,1.24,1.42,1.02,24.75,28.40,20.31,0.44,0.44,0.44,8.75,8.75,8.75,1.09,1.29,0.92,21.89,25.82,18.44,-512.68,-25.63,277.07,136.89,140.18,38.36,24.14,14.22,767.27,482.86,284.41,86.48,47.76,38.71,1729.54,955.25,774.29,1.10,1.10,0.80,32.96,32.96,23.42,1.71,1.71,0.98,37.90,37.90,22.03,0,0,0,0.08,0.08,0.08,71.53,3.01,48.11,23.62,24.49,962.27,472.39,489.88,31.00,17.00,14.00,79.00,37.00,42.00,9.23,0.31,71.82,68.52,75.00,2.25,1.98,2.72,0.88,0.91,0.91,0.53,1.30,110.00,54.00,56.00,1.00,0,1.00,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,10.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,5.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Weak","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Weak","Off","Off","Changed ""Lookback8"": 10 => 5."
32.32,32.29,32.36,40.14,57.95,24.45,37.94,49.87,26.43,1.24,1.42,1.02,24.75,28.40,20.31,0.44,0.44,0.44,8.75,8.75,8.75,1.09,1.29,0.92,21.89,25.82,18.44,-513.35,-25.67,277.07,136.89,140.18,38.36,24.14,14.22,767.27,482.86,284.41,86.48,47.76,38.71,1729.54,955.25,774.29,1.10,1.10,0.80,32.96,32.96,23.42,1.71,1.71,0.98,37.90,37.90,22.03,0,0,0,0.08,0.08,0.08,71.53,3.01,48.11,23.62,24.49,962.27,472.39,489.88,31.00,17.00,14.00,79.00,37.00,42.00,10.55,0.36,71.82,68.52,75.00,2.25,1.98,2.72,0.88,0.91,0.91,0.53,1.30,110.00,54.00,56.00,1.00,0,1.00,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,10.00,6.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Weak","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Weak","Off","Off","Changed ""Deviation"": 7 => 6."
32.32,32.29,32.36,40.14,57.95,24.45,37.94,49.87,26.43,1.24,1.42,1.02,24.75,28.40,20.33,0.44,0.44,0.44,8.71,8.71,8.70,1.09,1.29,0.92,21.84,25.76,18.38,-512.68,-25.63,276.80,136.76,140.04,38.37,24.14,14.23,767.31,482.73,284.58,86.25,47.66,38.59,1725.04,953.18,771.86,1.11,1.11,0.81,32.92,32.92,23.40,1.71,1.71,0.98,37.87,37.87,21.99,0,0,0,0.08,0.08,0.08,71.50,3.01,47.89,23.52,24.36,957.73,470.45,487.28,31.00,17.00,14.00,79.00,37.00,42.00,9.21,0.31,71.82,68.52,75.00,2.25,1.97,2.71,0.88,0.91,0.90,0.53,1.29,110.00,54.00,56.00,1.00,0,1.00,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,10.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,0,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Weak","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Weak","Off","Off","Changed ""Limit order for Entry?"": true => false."
28.95,29.43,28.42,39.62,57.38,24.57,36.21,47.60,25.69,1.21,1.39,1.02,24.24,27.76,20.35,0.34,0.33,0.35,6.77,6.57,6.95,1.07,1.25,0.91,21.36,25.05,18.23,-512.68,-25.63,311.43,149.93,161.49,48.48,29.15,19.33,969.63,583.06,386.57,90.77,48.85,41.92,1815.45,977.03,838.42,1.10,1.10,0.80,31.66,31.66,22.87,1.71,1.71,0.98,38.02,38.02,21.16,0,0,0,0.08,0.08,0.08,87.94,3.31,42.29,19.70,22.59,845.82,393.97,451.85,40.00,21.00,19.00,85.00,39.00,46.00,8.87,0.31,68.00,65.00,70.77,1.87,1.68,2.17,0.88,0.90,0.90,0.44,0.95,125.00,60.00,65.00,1.00,0,1.00,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,10.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Very Strong",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Weak","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Weak","Off","Off","Changed ""MACD Histogram Pivot"": Off => Very Strong."
32.32,32.29,32.36,40.14,57.95,24.45,37.94,49.87,26.43,1.24,1.42,1.02,24.75,28.40,20.31,0.44,0.44,0.44,8.75,8.75,8.75,1.09,1.29,0.92,21.89,25.82,18.44,-518.28,-25.91,277.07,136.89,140.18,38.36,24.14,14.22,767.27,482.86,284.41,86.48,47.76,38.71,1729.54,955.25,774.29,1.10,1.10,0.80,32.96,32.96,23.42,1.71,1.71,0.98,37.90,37.90,22.03,0,0,0,0.08,0.08,0.08,71.53,3.01,48.11,23.62,24.49,962.27,472.39,489.88,31.00,17.00,14.00,79.00,37.00,42.00,20.35,0.69,71.82,68.52,75.00,2.25,1.98,2.72,0.88,0.91,0.91,0.53,1.31,110.00,54.00,56.00,1.00,0,1.00,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,24.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Weak","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Weak","Off","Off","Changed ""Depth"": 10 => 24."
31.50,0,31.50,33.92,57.75,22.00,33.57,57.75,23.90,0.86,0,0.86,17.13,0,17.13,0.65,1.15,0.45,13.00,22.93,9.02,0.90,1.15,0.78,18.02,22.93,15.56,-512.68,-25.63,29.33,8.38,20.95,1.71,0,1.71,34.26,0,34.26,10.81,4.59,6.22,216.21,91.74,124.47,0.80,0,0.80,17.16,0,17.16,1.11,1.11,0.76,23.87,23.87,15.89,0,0,0,0.06,0.06,0.06,18.22,0.85,9.10,4.59,4.51,181.94,91.74,90.21,2.00,0,2.00,12.00,4.00,8.00,0,0,85.71,100.00,80.00,6.31,0,3.63,1.05,0,0.91,0.31,0.87,14.00,4.00,10.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,10.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Weak","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Mandatory","Mandatory",0,true,"Weak","Off","Off","Changed ""VWAP Trend"": Strong => Mandatory."
46.00,75.00,31.50,33.92,57.75,22.00,36.33,61.20,23.90,0.96,1.18,0.85,19.13,23.50,16.94,0.53,0.68,0.45,10.53,13.54,9.02,0.90,1.14,0.78,17.94,22.80,15.51,-517.55,-25.88,31.31,10.46,20.85,2.87,1.18,1.69,57.39,23.50,33.89,10.77,4.56,6.21,215.34,91.22,124.12,1.10,1.10,0.80,23.50,23.50,16.97,1.11,1.11,0.76,23.60,23.60,15.71,0,0,0,0.06,0.06,0.06,41.47,1.94,7.90,3.39,4.51,157.95,67.71,90.23,3.00,1.00,2.00,12.00,4.00,8.00,0,0,80.00,80.00,80.00,3.75,3.88,3.66,0.94,0.97,0.92,0.25,0.54,15.00,5.00,10.00,0,0,0,50.00,100.00,100.00,"Close","Off","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","3commas,alerteron etc","Off",1.00,"High/Low",14.00,0,"Off","Once per bar",true,"Off","ABC","Very Strong","Off","Off","Weak",true,3.00,true,10.00,7.00,7.00,2.00,"Regular","Very Strong","Very Strong",true,0,"Off",0,100.00,"Off","Off",73.00,"Off","Strong",9.00,true,"close",true,4.00,20.00,13.00,10.00,10.00,10.00,10.00,10.00,60.00,9.00,13.00,75.00,100.00,195.00,true,true,true,true,true,"EMA","HMA","DEMA","EMA","HEMA","Weak","Strong","Off",20.00,5.00,1.00," ","Weak","Off","Strong",true,true,0,136.00,1.20,1.20,0,"Off","Strong","Off","Off","Off",10.00,10.00,0,2.00,1.00,0,true,"Off","Strong",0,0,1.00,0.70,"Weak","Off","Strong",5.00,0,1.00,1.00,1.23,"Off","00:00","GMT+2","Fixed Percent","R:R",0,true,0,0,"Weak","Strong","Mandatory",0,true,"Strong","Off","Off","Changed ""WaveTrend Cross Signal"": Weak => Strong."
